image_id,file_name,class_name,true_label,split,image_path,resolved_image_path,source,source_filepath,concept_key,concept_peripheral_ground_glass_opacities_label,concept_bilateral_involvement_label,concept_multilobar_distribution_label,concept_crazy_paving_pattern_label,concept_absence_of_lobar_consolidation_label,concept_localized_or_diffuse_presentation_label,concept_increased_density_in_the_lung_label,concept_ground_glass_appearance_label,task_prediction,task_probability_noncovid,task_probability_covid,neural_prediction,neural_probability_noncovid,neural_probability_covid,concept_score_peripheral_ground_glass_opacities,concept_score_bilateral_involvement,concept_score_multilobar_distribution,concept_score_crazy_paving_pattern,concept_score_absence_of_lobar_consolidation,concept_score_localized_or_diffuse_presentation,concept_score_increased_density_in_the_lung,concept_score_ground_glass_appearance,concept_pred_peripheral_ground_glass_opacities_label,concept_pred_bilateral_involvement_label,concept_pred_multilobar_distribution_label,concept_pred_crazy_paving_pattern_label,concept_pred_absence_of_lobar_consolidation_label,concept_pred_localized_or_diffuse_presentation_label,concept_pred_increased_density_in_the_lung_label,concept_pred_ground_glass_appearance_label
noncovid_63_0_aug_0171,63%0_aug_0171.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%0_aug_0171.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%0_aug_0171.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%0.jpg,63%0.jpg,1,0,1,0,1,1,1,1,0,0.9791996,0.020800415,0,0.47763532,0.40115866,0.5526491,0.5223647,0.62355065,0.3116691,0.6979495,0.62203294,0.61286587,0.5015594,1,1,1,0,1,1,1,1
noncovid_63_1_aug_0172,63%1_aug_0172.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%1_aug_0172.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%1_aug_0172.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%1.jpg,63%1.jpg,0,0,0,0,1,0,0,0,0,0.9914306,0.008569403,0,0.4847901,0.38853407,0.5830822,0.51292855,0.60561925,0.28092822,0.7008785,0.65355355,0.59325385,0.4794779,1,1,1,0,1,1,1,0
noncovid_63_2_aug_0173,63%2_aug_0173.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%2_aug_0173.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%2_aug_0173.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%2.jpg,63%2.jpg,1,1,1,0,1,1,1,1,0,0.97835255,0.021647403,0,0.47353655,0.4269802,0.538654,0.52844197,0.6007648,0.36271718,0.67786247,0.5730198,0.5597102,0.48503873,1,1,1,0,1,1,1,0
noncovid_63_3_aug_0174,63%3_aug_0174.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%3_aug_0174.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%3_aug_0174.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%3.jpg,63%3.jpg,0,0,0,0,1,0,0,0,0,0.99995446,4.551508e-05,0,0.4799894,0.35594532,0.65124184,0.5065623,0.6705104,0.24173127,0.81230605,0.6599767,0.62996805,0.46510562,1,1,1,0,1,1,1,0
noncovid_63_4_aug_0175,63%4_aug_0175.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%4_aug_0175.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%4_aug_0175.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%4.jpg,63%4.jpg,1,1,1,0,1,1,1,1,0,0.79681814,0.20318188,0,0.49444717,0.43897787,0.5554834,0.5013234,0.5824305,0.39228883,0.5749134,0.5701845,0.5639309,0.50180304,1,1,1,0,1,1,1,1
noncovid_63_5_aug_0176,63%5_aug_0176.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%5_aug_0176.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%5_aug_0176.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%5.jpg,63%5.jpg,0,0,0,0,1,0,0,0,1,0.24490567,0.75509435,0,0.4652813,0.45165178,0.58781445,0.53105694,0.6359287,0.4398203,0.5258469,0.576255,0.574447,0.55621195,1,1,1,0,1,1,1,1
noncovid_63_6_aug_0177,63%6_aug_0177.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%6_aug_0177.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%6_aug_0177.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%6.jpg,63%6.jpg,1,1,1,0,1,1,1,1,0,0.99780124,0.002198693,0,0.47964585,0.37696776,0.5918394,0.5053685,0.64228684,0.25996506,0.7477487,0.6532262,0.6239618,0.49099687,1,1,1,0,1,1,1,0
noncovid_63_7_aug_0178,63%7_aug_0178.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%7_aug_0178.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/63%7_aug_0178.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/63%7.jpg,63%7.jpg,0,0,0,0,1,0,0,0,0,0.9971318,0.002868199,0,0.48617232,0.3959655,0.5917145,0.5066137,0.6269687,0.30981115,0.72791505,0.6067873,0.6076249,0.47823587,1,1,1,0,1,1,1,0
noncovid_64_aug_0179,64_aug_0179.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/64_aug_0179.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/64_aug_0179.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/64.jpg,64.jpg,1,1,1,0,1,1,1,1,0,0.9903043,0.009695685,0,0.48735046,0.41533387,0.5665318,0.51264954,0.6007564,0.33733875,0.68534595,0.58466613,0.56369597,0.4798405,1,1,1,0,1,1,1,0
noncovid_65_0_aug_0180,65%0_aug_0180.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%0_aug_0180.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%0_aug_0180.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%0.jpg,65%0.jpg,1,0,1,0,0,1,1,0,0,0.9999677,3.224675e-05,0,0.46463394,0.3535808,0.69061345,0.53536606,0.68320453,0.21543597,0.8546764,0.721124,0.6373344,0.440571,1,1,1,0,1,1,1,0
noncovid_65_1_aug_0181,65%1_aug_0181.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%1_aug_0181.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%1_aug_0181.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%1.jpg,65%1.jpg,1,1,1,0,1,1,1,1,0,0.99999905,9.600006e-07,0,0.46444744,0.31030288,0.73007536,0.5124856,0.75907475,0.15099464,0.92003536,0.7608099,0.7292149,0.45323384,1,1,1,0,1,1,1,0
noncovid_65_2_aug_0182,65%2_aug_0182.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%2_aug_0182.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%2_aug_0182.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%2.jpg,65%2.jpg,1,1,1,0,1,1,1,1,0,0.9729058,0.027094154,0,0.48878008,0.411671,0.55185664,0.5053962,0.60529804,0.30874017,0.6272282,0.66200507,0.59669745,0.52782047,1,1,1,0,1,1,1,1
noncovid_65_3_aug_0183,65%3_aug_0183.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%3_aug_0183.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%3_aug_0183.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%3.jpg,65%3.jpg,1,1,1,0,1,1,1,1,0,0.99871933,0.0012807352,0,0.4681545,0.37801674,0.662279,0.5318455,0.6487788,0.24997526,0.8064882,0.69744146,0.60757613,0.43488973,1,1,1,0,1,1,1,0
noncovid_65_4_aug_0184,65%4_aug_0184.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%4_aug_0184.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/65%4_aug_0184.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/65%4.jpg,65%4.jpg,1,1,1,0,0,1,1,1,1,0.2653369,0.73466307,0,0.47177327,0.4504593,0.5607675,0.5236441,0.62531775,0.43317205,0.5426284,0.5686047,0.5798005,0.5531226,1,1,1,0,1,1,1,1
noncovid_66_aug_0185,66_aug_0185.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/66_aug_0185.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/66_aug_0185.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/66.jpg,66.jpg,1,1,1,0,1,1,1,1,0,0.9999807,1.9337795e-05,0,0.47653383,0.34244156,0.6783665,0.52346617,0.68744665,0.20921752,0.8485876,0.7118471,0.63938487,0.44384018,1,1,1,0,1,1,1,0
noncovid_67_0_aug_0186,67%0_aug_0186.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/67%0_aug_0186.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/67%0_aug_0186.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%0.jpg,67%0.jpg,1,1,1,0,1,1,1,1,0,1.0,2.9340306e-09,0,0.4483482,0.25571275,0.7376377,0.5409421,0.79724705,0.10514928,0.95148265,0.799001,0.74953526,0.48201942,1,1,1,0,1,1,1,0
noncovid_67_1_aug_0187,67%1_aug_0187.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/67%1_aug_0187.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/67%1_aug_0187.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%1.jpg,67%1.jpg,1,1,1,0,0,1,1,1,0,0.99999726,2.751625e-06,0,0.46247482,0.33660308,0.68403476,0.5517179,0.715358,0.19407667,0.8872417,0.7365641,0.66259193,0.44712612,1,1,1,0,1,1,1,0
noncovid_67_2_aug_0188,67%2_aug_0188.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/67%2_aug_0188.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/67%2_aug_0188.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/67%2.jpg,67%2.jpg,1,1,1,0,1,1,1,1,0,0.9996271,0.00037292572,0,0.46869493,0.3754392,0.63678056,0.5313051,0.65848535,0.26501986,0.8049172,0.6654833,0.6097254,0.4548434,1,1,1,0,1,1,1,0
noncovid_68_aug_0189,68_aug_0189.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/68_aug_0189.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/68_aug_0189.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/68.jpg,68.jpg,1,1,1,0,1,1,1,1,0,0.9746156,0.025384415,0,0.47724012,0.3898977,0.6194836,0.48932746,0.6367658,0.27027154,0.70850545,0.6742018,0.6297757,0.4979516,1,0,1,0,1,1,1,0
noncovid_69_0_aug_0190,69%0_aug_0190.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/69%0_aug_0190.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/69%0_aug_0190.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%0.jpg,69%0.jpg,0,0,0,0,1,0,0,0,0,0.99960095,0.00039908377,0,0.48274636,0.3759669,0.65326816,0.49758345,0.6326743,0.2536092,0.76777583,0.67626035,0.6289546,0.45384392,1,0,1,0,1,1,1,0
noncovid_69_1_aug_0191,69%1_aug_0191.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/69%1_aug_0191.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/69%1_aug_0191.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/69%1.jpg,69%1.jpg,0,0,0,0,1,0,0,0,0,0.9851509,0.014849111,0,0.4884331,0.40234452,0.6061424,0.49000195,0.57587856,0.30994573,0.65264165,0.6250353,0.5901746,0.4994886,1,0,1,0,1,1,1,0
noncovid_70_0_aug_0192,70%0_aug_0192.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/70%0_aug_0192.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/70%0_aug_0192.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%0.jpg,70%0.jpg,1,1,1,0,1,1,1,1,0,0.99999976,1.9231437e-07,0,0.46332154,0.2914197,0.7274823,0.52674025,0.75667554,0.14157051,0.9223273,0.7693726,0.71432203,0.46417716,1,1,1,0,1,1,1,0
noncovid_70_1_aug_0193,70%1_aug_0193.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/70%1_aug_0193.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/70%1_aug_0193.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/70%1.jpg,70%1.jpg,0,1,1,0,1,1,1,1,0,0.9999999,1.0458665e-07,0,0.45713818,0.27472126,0.7447612,0.5428618,0.77035034,0.12370002,0.9386127,0.7964568,0.7240672,0.46871775,1,1,1,0,1,1,1,0
noncovid_71_0_aug_0194,71%0_aug_0194.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/71%0_aug_0194.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/71%0_aug_0194.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%0.jpg,71%0.jpg,1,1,1,0,1,1,1,1,0,0.99983716,0.0001628536,0,0.47961813,0.37192047,0.6681126,0.52038187,0.6796264,0.23950845,0.83314574,0.69236356,0.6396806,0.43933505,1,1,1,0,1,1,1,0
noncovid_71_1_aug_0195,71%1_aug_0195.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/71%1_aug_0195.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/71%1_aug_0195.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/71%1.jpg,71%1.jpg,1,1,1,0,1,1,1,1,0,0.9839463,0.0160536,0,0.48707855,0.40428194,0.6298114,0.50785875,0.61650246,0.30242208,0.72383976,0.63687694,0.61091167,0.46797734,1,1,1,0,1,1,1,0
noncovid_72_aug_0196,72_aug_0196.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/72_aug_0196.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/72_aug_0196.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/72.jpg,72.jpg,0,0,0,0,1,0,0,0,0,0.999933,6.704716e-05,0,0.4790978,0.34988478,0.65064263,0.5058449,0.6834078,0.23370129,0.8261954,0.6609198,0.64321256,0.47167745,1,1,1,0,1,1,1,0
noncovid_73_aug_0197,73_aug_0197.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/73_aug_0197.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/73_aug_0197.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/73.jpg,73.jpg,0,0,1,0,1,0,1,0,0,0.999772,0.00022794047,0,0.48289907,0.36832166,0.6440863,0.5135772,0.667129,0.25777674,0.8145754,0.65705377,0.6346123,0.4668729,1,1,1,0,1,1,1,0
noncovid_74_aug_0198,74_aug_0198.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/74_aug_0198.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/74_aug_0198.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/74.jpg,74.jpg,0,0,0,0,1,0,0,0,0,0.78763294,0.21236706,0,0.4957053,0.4400111,0.5808445,0.4912318,0.6205935,0.36009622,0.59365577,0.6110989,0.57897973,0.538432,1,0,1,0,1,1,1,1
noncovid_75_0_aug_0199,75%0_aug_0199.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/75%0_aug_0199.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/75%0_aug_0199.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/75%0.jpg,75%0.jpg,0,0,0,0,1,0,0,0,0,1.0,2.7221243e-09,0,0.45725495,0.27480596,0.7426387,0.5392105,0.77281374,0.12550847,0.9412017,0.7800432,0.73648584,0.4866686,1,1,1,0,1,1,1,0
noncovid_75_1_aug_0200,75%1_aug_0200.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/75%1_aug_0200.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/75%1_aug_0200.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/75%1.jpg,75%1.jpg,1,1,1,0,1,1,1,1,0,0.9999995,4.991776e-07,0,0.46459785,0.30218068,0.7389247,0.5056103,0.7474971,0.14246123,0.91264117,0.7714193,0.7141791,0.43579483,1,1,1,0,1,1,1,0
noncovid_76_0_aug_0201,76%0_aug_0201.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/76%0_aug_0201.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/76%0_aug_0201.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%0.jpg,76%0.jpg,1,1,1,0,1,1,1,1,0,0.9894762,0.010523787,0,0.4698248,0.38751426,0.5579239,0.5313102,0.6285318,0.271709,0.72465414,0.67161655,0.6033176,0.506676,1,1,1,0,1,1,1,1
noncovid_76_1_aug_0202,76%1_aug_0202.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/76%1_aug_0202.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/76%1_aug_0202.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%1.jpg,76%1.jpg,1,1,1,0,1,1,1,1,0,0.99800926,0.0019908026,0,0.48109195,0.40372097,0.6117479,0.50831985,0.6552812,0.30224845,0.76963127,0.61783314,0.62777793,0.46011573,1,1,1,0,1,1,1,0
noncovid_76_2_aug_0203,76%2_aug_0203.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/76%2_aug_0203.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/76%2_aug_0203.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/76%2.jpg,76%2.jpg,1,1,1,0,1,1,1,1,0,0.9999999,1.3504258e-07,0,0.464385,0.30095232,0.7291535,0.51366925,0.74478894,0.14796504,0.91024375,0.76764417,0.7042616,0.45002982,1,1,1,0,1,1,1,0
noncovid_77_aug_0204,77_aug_0204.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/77_aug_0204.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/77_aug_0204.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/77.jpg,77.jpg,1,1,1,0,1,1,1,1,0,0.98313326,0.016866757,0,0.47704715,0.37850603,0.5659361,0.51040745,0.6182981,0.27321884,0.72110856,0.64403003,0.6092536,0.5083947,1,1,1,0,1,1,1,1
noncovid_78_aug_0205,78_aug_0205.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/78_aug_0205.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/78_aug_0205.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/78.jpg,78.jpg,1,1,1,0,1,1,1,1,0,0.9999144,8.5624975e-05,0,0.48309186,0.35766444,0.6478615,0.51690435,0.698947,0.23703635,0.846281,0.6636473,0.661068,0.47364798,1,1,1,0,1,1,1,0
